Taciturn 	adj
Tackle-block 	n
Taco 	n
Tact 	n
Tactful 	adj
Tactic 	n
Tactical 	adj
Tactics 	n
Tactile 	adj
Tactless 	adj
Tadpole 	n
Taffeta 	n
Taffrail 	n
Taffy 	n
Tag end 	n
Tagliatelle 	n
Tailback 	n
Tailboard 	n
Tailcoat 	n
Tail-end 	n
Tailgate 	n
Tail-light 	n
Tailored 	adj
Tailor-made 	adj
Tailpiece 	n
Tailpipe 	n
Tailplane 	n
Tailspin 	n
Tail wind 	n
Take-home pay 	n
Take-off 	n
Take-over 	n
Taker 	n
Take-up 	n
Talc 	n
Talcum 	n
Tale 	n
Talent 	n
Talent-scout 	n
Talisman 	n
Talkative 	adj
Talkback 	n
Talkie 	n
Talking book 	n
Talking-point 	n
Talking-shop 	n
Talking-to 	n
Tallboy 	n
Tall order 	n
Tallow 	n
Tall ship 	n
Tall story 	n
Talmud 	n
Talon 	n
Talus 	n
Tamarind 	n
Tamarisk 	n
Tambour 	n
Tambourine 	n
Tamp 	v
Tamper 	v
Tampon 	n
Tam-tam 	n
Tandoor 	n
Tandoori 	n
Tang 	n
Tangent 	n
Tangential 	adj
Tangerine 	n
Tangible 	adj
Tangly 	adj
Tangy 	adj
Tanh 	abbr
Tankard 	n
Tanked up 	predic
Tank engine 	n
Tanker 	n
Tanner 	n
Tannery 	n
Tannic 	adj
Tannic acid 	n
Tannin 	n
Tannoy 	n
Tansy 	n
Tantalize 	v
Tantalum 	n
Tantalus 	n
Tantamount 	predic
Tantra 	n
Tantrum 	n
Taoiseach 	n
Taoism 	n
Tapas 	n
Tape deck 	n
Tape machine 	n
Tape-measure 	n
Tape recorder 	n
Tapestry 	n
Tapeworm 	n
Tapioca 	n
Tapir 	n
Tappet 	n
Taproom 	n
Tap root 	n
Taramasalata 	n
Tarantella 	n
Tarantula 	n
Tarboosh 	n
Tardy 	adj
Tariff 	n
Tarlatan 	n
Tarmacadam 	n
Tarn 	n
Taro 	n
Tarot 	n
Tarpaulin 	n
Tarragon 	n
Tarsus 	n
Tartan 	n
Tartar 	n
Tartare 	adj
Tartaric 	adj
Tartaric acid 	n
Tartar sauce 	n
Tartrazine 	n
Tarty 	adj
Tarzan 	n
Task force 	n
Taskmaster 	n
Tass 	n
Tassel 	n
Taste bud 	n
Tasteful 	adj
Tasteless 	adj
Taster 	n
Tasting 	n
Tasty 	adj
Ta-ta 	int
Tatter 	n
Tattered 	adj
Tatting 	n
Tatty 	adj
Tau 	n
Taught  past and past	part
Taupe 	adj
Taurus 	n
Taut 	adj
Tautology 	n
Tavern 	n
Taverna 	n
Tawdry 	adj
Tawny 	adj
Tawny owl 	n
Taxa 	pl
Taxation 	n
Tax avoidance 	n
Tax-deductible 	adj
Tax disc 	n
Tax evasion 	n
Tax-free 	adj
Tax haven 	n
Taxidermy 	n
Taximeter 	n
Taxi rank 	n
Taxman 	n
Taxon 	n
Taxonomy 	n
Taxpayer 	n
Tax return 	n
Tayberry 	n
Tb 	abbr
Tb 	symb
T-bone 	n
Tc 	symb
Tcp 	abbr
Te 	symb
Te 	n
Tea 	n
Tea bag 	n
Tea break 	n
Tea caddy 	n
Teacake 	n
Teach 	v
Teacher 	n
Tea chest 	n
Teaching 	n
Tea cloth 	n
Tea cosy 	n
Teacup 	n
Tea dance 	n
Teak 	n
Teal 	n
Tea lady 	n
Tea-leaf 	n
Team-mate 	n
Team spirit 	n
Teamster 	n
Teamwork 	n
Tea-planter 	n
Teapot 	n
Tearaway 	n
Tear-drop 	n
Tear-duct 	n
Tearful 	adj
Tear-gas 	n
Tearing hurry 	n
Tear-jerker 	n
Tearoom 	n
Tea rose 	n
Teasel 	n
Teaser 	n
Teaset 	n
Teashop 	n
Teaspoon 	n
Teat 	n
Teatime 	n
Tea towel 	n
Tea trolley 	n
Tec 	abbr
Tec 	n
Tech 	n
Technetium 	n
Technic 	n
Technical 	adj
Technicality 	n
Technical knockout 	n
Technician 	n
Technicolor 	n
Technique 	n
Technocracy 	n
Technocrat 	n
Technology 	n
Tectonic 	adj
Tectonics 	n
Ted 	n
Teddy 	n
Teddy boy 	n
Tedious 	adj
Tedium 	n
Teen 	attrib
Teenage 	attrib
Teenager 	n
Teens 	n
Teensy 	adj
Teeny 	adj
Teeny-bopper 	n
Teeny-weeny 	adj
Teepee 	var
Teeter 	v
Teeth 	pl
Teethe 	v
Teething-ring 	n
Teething troubles 	n
Teetotal 	adj
Teff 	n
Tefl 	abbr
Teflon 	n
Te-hee 	var
Tele- 	comb
Tele-ad 	n
Telecommunication 	n
Teleconference 	n
Telefax 	n
Telegram 	n
Telegraphic 	adj
Telegraphy 	n
Telekinesis 	n
Telemarketing 	n
Telemessage 	n
Telemetry 	n
Teleology 	n
Telepathy 	n
Telephone book 	n
Telephone booth 	n
Telephone directory 	n
Telephone number 	n
Telephonist 	n
Telephony 	n
Telephoto 	n
Telephotography 	n
Teleprinter 	n
Teleprompter 	n
Telesales 	n
Telescopic 	adj
Telescopic sight 	n
Teletext 	n
Telethon 	n
Teletype 	n
Televise 	v
Television 	n
Tell 	v
Teller 	n
Telling 	adj
Telling-off 	n
Tell-tale 	n
Tellurium 	n
Telly 	n
Temerity 	n
Temp 	colloq
Tempera 	n
Temperament 	n
Temperamental 	adj
Temperance 	n
Temperate 	adj
Temperature 	n
Tempest 	n
Tempestuous 	adj
Tempi 	pl
Template 	n
Tempo 	n
Temporal 	adj
Temporize 	v
Tempt 	v
Temptation 	n
Tempting 	adj
Tempura 	n
Ten 	adj
Tenable 	adj
Tenacious 	adj
Tenancy 	n
Tenant 	n
Tenant farmer 	n
Tenantry 	n
Tench 	n
Ten commandments 	n
Tendency 	n
Tendentious 	adj
Tenderfoot 	n
Tender-hearted 	adj
Tenderize 	v
Tenderloin 	n
Tender mercies 	n
Tender spot 	n
Tendon 	n
Tendril 	n
Tenebrous 	adj
Tenement 	n
Tenet 	n
Tenfold 	adj
Ten-gallon hat 	n
Tenner 	n
Tennis 	n
Tennis elbow 	n
Tenon 	n
Tenor 	n
Tenosynovitis 	n
Tenpin 	n
Tenpin bowling 	n
Tensile 	adj
Tensile strength 	n
Tent 	n
Tentacle 	n
Tentative 	adj
Tenter 	n
Tenterhook 	n
Tenth 	adj
Tent-stitch 	n
Tenuous 	adj
Tenure 	n
Tepee 	n
Tepid 	adj
Tequila 	n
Tera- 	comb
Terbium 	n
Tercel 	n
Tercentenary 	n
Teredo 	n
Tergiversate 	v
Termagant 	n
Terminable 	adj
Terminate 	v
Termination 	n
Termini 	pl
Terminology 	n
Terminus 	n
Termite 	n
Terms of reference 	n
Tern 	n
Ternary 	adj
Terrace house 	n
Terracotta 	n
Terra firma 	n
Terrain 	n
Terra incognita 	n
Terrapin 	n
Terrarium 	n
Terrazzo 	n
Terrene 	adj
Terrestrial 	adj
Terrible 	adj
Terribly 	adv
Terrier 	n
Terrific 	adj
Terrify 	v
Terrine 	n
Territorial army 	n
Territorial waters 	n
Territory 	n
Terror 	n
Terrorist 	n
Terrorize 	v
Terror-stricken 	adj
Terry 	n
Terse 	adj
Tervalent 	adj
Terylene 	n
Tesl 	abbr
Tesla 	n
Tessa 	abbr
Tessellated 	adj
Tessellation 	n
Tessera 	n
Tessitura 	n
Testa 	n
Testaceous 	adj
Testament 	n
Testamentary 	adj
Testator 	n
Test card 	n
Test case 	n
Test drive 	n
Tester 	n
Testes 	pl
Test flight 	n
Testicle 	n
Testify 	v
Testimonial 	n
Testimony 	n
Testis 	n
Test match 	n
Testosterone 	n
Test paper 	n
Test pilot 	n
Test-tube 	n
Test-tube baby 	n
Testy 	adj
Tetanus 	n
Tetchy 	adj
Tetra- 	comb
Tetrad 	n
Tetragon 	n
Tetrahedron 	n
Tetralogy 	n
Tetrameter 	n
Teuton 	n
Teutonic 	adj
Text 	n
Text editor 	n
Text processing 	n
Textual 	adj
Th 	symb
Thalidomide 	n
Thallium 	n
Than 	conj
Thane 	n
Thankful 	adj
Thankfully 	adv
Thankless 	adj
Thanksgiving 	n
Theater 	n
Theatre 	n
Theft 	n
Their 	poss
Theirs 	poss
Theism 	n
Theme 	n
Theme park 	n
Theme song 	n
Themselves 	pron
Thence 	adv
Thenceforth 	adv
Theo- 	comb
Theocracy 	n
Theodolite 	n
Theologian 	n
Theology 	n
Theorem 	n
Theoretical 	adj
Theoretician 	n
Theorist 	n
Theorize 	v
Theory 	n
Theosophy 	n
Therapeutic 	adj
Therapeutics 	n
Therapy 	n
Thereabouts 	adv
Thereafter 	adv
Thereby 	adv
Therefore 	adv
Therein 	adv
Thereof 	adv
Thereto 	adv
Thereupon 	adv
Therm 	n
Thermal unit 	n
Thermionic 	adj
Thermionic valve 	n
Thermo- 	comb
Thermocouple 	n
Thermodynamics 	n
Thermoelectric 	adj
Thermometer 	n
Thermonuclear 	adj
Thermos 	n
Thermosetting 	adj
Thermosphere 	n
Thermostat 	n
Thesaurus 	n
These 	pl
Thesis 	n
Theta 	n
They 	pron
Thiamine 	n
Thicken 	v
Thickening 	n
Thicket 	n
Thickhead 	n
Thickness 	n
Thickset 	adj
Thick-skinned 	adj
Thief 	n
Thieve 	v
Thievery 	n
Thievish 	adj
Thigh 	n
Thigh-bone 	n
Thimble 	n
Thimbleful 	n
Thine 	poss
Thing 	n
Thingummy 	n
Thinker 	n
Think-tank 	n
Thinner 	n
Thin-skinned 	adj
Thiosulphate 	n
Third 	adj
Third man 	n
Third person 	n
Third-rate 	adj
Third reading 	n
Third reich 	n
Third world 	n
Thirsty 	adj
Thirteen 	adj
Thirty 	adj
Thirty-nine articles 	n
Thistle 	n
Thistledown 	n
Thistly 	adj
Thither 	adv
Thole 	n
Thong 	n
Thorax 	n
Thorium 	n
Thorn 	n
Thorny 	adj
Thorough 	adj
Thoroughfare 	n
Thoroughgoing 	attrib
Those 	pl
Thoughtful 	adj
Thoughtless 	adj
Thought-reader 	n
Thousand 	adj
Thrall 	n
Threadbare 	adj
Threadworm 	n
Threat 	n
Threaten 	v
Three 	adj
Three-cornered 	adj
Three-decker 	n
Three-dimensional 	adj
Threefold 	adj
Three-legged race 	n
Three-line whip 	n
Threepence 	n
Threepenny 	attrib
Three-point turn 	n
Three-quarter 	n
Three-quarters 	n
Three rs 	n
Threescore 	n
Threesome 	n
Three-way 	adj
Threnody 	n
Thresh 	v
Threshing-floor 	n
Threshold 	n
Thrice 	adv
Thrift 	n
Thriftless 	adj
Thrifty 	adj
Thriller 	n
Thrips 	n
Thrive 	v
Throat 	n
Throaty 	adj
Throe 	n
Thrombosis 	n
Throstle 	n
Throughput 	n
Throw-away 	attrib
Throwback 	n
Throw-in 	n
Thru  us	var
Thug 	n
Thulium 	n
Thumb index 	n
Thumbnail 	n
Thumbprint 	n
Thumbscrew 	n
Thumping 	adj
Thunderbolt 	n
Thunderclap 	n
Thundercloud 	n
Thunder-fly 	n
Thundering 	adj
Thunderous 	adj
Thunderstorm 	n
Thunderstruck 	predic
Thurible 	n
Thus 	adv
Thy 	poss
Thyme 	n
Thymol 	n
Thymus 	n
Thyroid 	n
Thyroid cartilage 	n
Thyself 	pron
Ti 	symb
Ti 	var
Tiara 	n
Tibia 	n
Tic 	n
Ticker 	n
Ticker-tape 	n
Ticking 	n
Ticklish 	adj
Tick-tack 	n
Tick-tock 	n
Tidal 	adj
Tidal wave 	n
Tidbit 	n
Tiddler 	n
Tiddly-wink 	n
Tide 	n
Tidemark 	n
Tidetable 	n
Tideway 	n
Tidings 	n
Tie-break 	n
Tied 	attrib
Tie-dye 	n
Tie-in 	n
Tie-pin 	n
Tier 	n
Tiercel 	var
Tie-up 	n
Tiff 	n
Tiffin 	n
Tiger 	n
Tiger-cat 	n
Tiger lily 	n
Tiger moth 	n
Tight corner 	n
Tighten 	v
Tight-fisted 	adj
Tight-lipped 	adj
Tightrope 	n
Tights 	n
Tigress 	n
Tike 	var
Tilde 	n
Tiling 	n
Tillage 	n
Tiller 	n
Tilth 	n
Timber 	n
Timbered 	adj
Timberline 	n
Timbre 	n
Timbrel 	n
Time and a half 	n
Time-and-motion 	adj
Time bomb 	n
Time capsule 	n
Time clock 	n
Time exposure 	n
Time-honoured 	adj
Timekeeper 	n
Time-lag 	n
Timeless 	adj
Time-limit 	n
Timely 	adj
Timepiece 	n
Timer 	n
Time-served 	adj
Time-server 	n
Time-share 	n
Time-sharing 	n
Time sheet 	n
Time signal 	n
Time signature 	n
Time switch 	n
Time zone 	n
Timid 	adj
Timing 	n
Timorous 	adj
Timpani 	n
Tin can 	n
Tinder 	n
Tinder-box 	n
Tine 	n
Tin foil 	n
Tin hat 	n
Tinnitus 	n
Tinny 	adj
Tin-opener 	n
Tin-pan alley 	n
Tin plate 	n
Tinpot 	attrib
Tinsel 	n
Tinsmith 	n
Tinsnips 	n
Tin-tack 	n
Tintinnabulation 	n
Tin whistle 	n
Tiny 	adj
Tip-off 	n
Tipper 	n
Tippet 	n
Tipstaff 	n
Tipster 	n
Tipsy 	adj
Tiptop 	colloq
Tip-up 	attrib
Tir 	abbr
Tirade 	n
Tired 	adj
Tireless 	adj
Tiresome 	adj
Tiro 	n
Tissue 	n
Tissue-paper 	n
Titan 	n
Titanic 	adj
Titanium 	n
Titbit 	n
Titchy 	adj
Titfer 	n
Tithe barn 	n
Titian 	adj
Titillate 	v
Titivate 	v
Title 	n
Titled 	adj
Title-deed 	n
Title-holder 	n
Title-page 	n
Title role 	n
Titmouse 	n
Titrate 	v
Tittle 	n
Titular 	adj
Tizzy 	n
T-junction 	n
Tl 	symb
Tm 	symb
Tnt 	abbr
Toad 	n
Toadflax 	n
Toad-in-the-hole 	n
Toadstool 	n
Toaster 	n
Toasting-fork 	n
Toastmaster 	n
Toast rack 	n
Tobacco 	n
Tobacconist 	n
Toby jug 	n
Toccata 	n
Tocsin 	n
Tod 	n
Toddler 	n
Toddy 	n
To-do 	n
Toecap 	n
Toe-hold 	n
Toenail 	n
Toff 	n
Toffee 	n
Toffee-apple 	n
Toffee-nosed 	adj
Tofu 	n
Toga 	n
Togetherness 	n
Toggle 	n
Toggle switch 	n
Toilet 	n
Toilet paper 	n
Toilet roll 	n
Toiletry 	n
Toilet soap 	n
Toilette 	n
Toilet-training 	n
Toilet water 	n
Toils 	n
Toilsome 	adj
Toing and froing 	n
Tokay 	n
Token 	n
Tokenism 	n
Told  past and past	part
Tolerable 	adj
Tolerance 	n
Tolerant 	adj
Tolerate 	v
Toleration 	n
Toll-bridge 	n
Toll-gate 	n
Toll-road 	n
Toluene 	n
Tom 	n
Tomahawk 	n
Tomato 	n
Tomb 	n
Tombola 	n
Tomboy 	n
Tombstone 	n
Tome 	n
Tomfoolery 	n
Tommy 	n
Tommy-gun 	n
Tommy-rot 	n
Tomography 	n
Tomtit 	n
Tom-tom 	n
Ton 	n
Tonal 	adj
Tonality 	n
Tone-deaf 	adj
Tone poem 	n
Tongs 	n
Tongue-tie 	n
Tongue-tied 	adj
Tongue-twister 	n
Tonic sol-fa 	n
Tonic water 	n
Tonnage 	n
Tonne 	n
Tonsil 	n
Tonsillectomy 	n
Tonsillitis 	n
Tonsorial 	adj
Ton-up 	attrib
Too 	adv
Toolmaker 	n
Tool-pusher 	n
Tooth 	n
Toothache 	n
Toothbrush 	n
Tooth-comb 	n
Toothpaste 	n
Toothpick 	n
Tooth powder 	n
Toothsome 	adj
Toothy 	adj
Tootle 	v
Tootsy 	n
Topaz 	n
Top brass 	n
Topcoat 	n
Top dog 	n
Top drawer 	n
Top-dress 	v
Tope 	v
Topee 	var
Top-flight 	adj
Topgallant 	n
Top gear 	n
Top hat 	n
Top-heavy 	adj
Topi 	n
Topic 	n
Topical 	adj
Topknot 	n
Topless 	adj
Top-level 	adj
Topmast 	n
Top-notch 	adj
Topography 	n
Topology 	n
Topper 	n
Topple 	v
Topsail 	n
Top secret 	adj
Topside 	n
Topsoil 	n
Topspin 	n
Topsy-turvy 	adv
Top-up 	n
Toque 	n
Tor 	n
Torch 	n
Torchlight 	n
Torch song 	n
Toreador 	n
Tormentil 	n
Torn  past	part
Tornado 	n
Torpedo-boat 	n
Torpid 	adj
Torpor 	n
Torque 	n
Torr 	n
Torrent 	n
Torrid 	adj
Torrid zone 	n
Torsion 	n
Torso 	n
Tort 	n
Tortilla 	n
Tortoise 	n
Tortoiseshell butterfly 	n
Tortoiseshell cat 	n
Tortuous 	adj
Tosa 	n
Tosh 	n
Toss-up 	n
Totalitarian 	adj
Totality 	n
Totalizator 	n
Totalize 	v
Totally 	adv
Tote bag 	n
Totem 	n
Totem-pole 	n
Totting-up 	n
Toucan 	n
Touch-and-go 	adj
Touchdown 	n
Touch-line 	n
Touch-paper 	n
Touchstone 	n
Touch-type 	v
Touchwood 	n
Touchy 	adj
Toupee 	n
Tour de force 	n
Tourer 	n
Tourism 	n
Tourist 	n
Tourist class 	n
Touristy 	adj
Tourmaline 	n
Tournament 	n
Tournedos 	n
Tourniquet 	n
Tour operator 	n
Tousle 	v
Toward 	prep
Towards 	prep
Tow-bar 	n
Towelling 	n
Tower block 	n
Tower of strength 	n
Tow-headed 	adj
Town 	n
Town clerk 	n
Town crier 	n
Townee 	var
Town gas 	n
Town hall 	n
Town house 	n
Townie 	n
Town planning 	n
Townscape 	n
Townsfolk 	n
Township 	n
Townsman 	n
Townspeople 	n
Tow-path 	n
Toxaemia 	n
Toxemia 	n
Toxic 	adj
Toxicology 	n
Toxin 	n
Toxocara 	n
Toxocariasis 	n
Toy boy 	n
Toyshop 	n
Trace element 	n
Tracer 	n
Tracery 	n
Trachea 	n
Tracheotomy 	n
Tracing 	n
Tracing-paper 	n
Tracker dog 	n
Track events 	n
Track record 	n
Track shoe 	n
Track suit 	n
Tractable 	adj
Traction 	n
Traction-engine 	n
Tractor 	n
Trad 	colloq
Trade-in 	n
Trade mark 	n
Trade name 	n
Trade-off 	n
Trade price 	n
Trader 	n
Tradescantia 	n
Trade secret 	n
Tradesman 	n
Tradespeople 	n
Trades union congress 	n
Trade union 	n
Trade wind 	n
Trading 	n
Trading estate 	n
Trading post 	n
Trading-stamp 	n
Tradition 	n
Traditional 	adj
Traditionalism 	n
Traduce 	v
Traffic island 	n
Traffic jam 	n
Traffic-light 	n
Traffic warden 	n
Tragedian 	n
Tragedy 	n
Tragic 	adj
Tragicomedy 	n
Trail-blazer 	n
Trailer 	n
Trailing edge 	n
Train-bearer 	n
Trainer 	n
Training 	n
Train-spotter 	n
Traipse 	colloq
Trait 	n
Traitor 	n
Trajectory 	n
Tram 	n
Tramlines 	n
Trample 	v
Tramway 	n
Trance 	n
Tranny 	n
Tranquil 	adj
Tranquilize 	v
Tranquilizer 	n
Tranquillize 	v
Tranquillizer 	n
Transact 	v
Transaction 	n
Transalpine 	adj
Transatlantic 	adj
Transceiver 	n
Transcend 	v
Transcendent 	adj
Transcendental 	adj
Transcendentalism 	n
Transcendental meditation 	n
Transcontinental 	adj
Transcribe 	v
Transcript 	n
Transducer 	n
Transept 	n
Transexual 	var
Transference 	n
Transfiguration 	n
Transfigure 	v
Transfix 	v
Transform 	v
Transformer 	n
Transfuse 	v
Transgress 	v
Transient 	adj
Transistor 	n
Transistorize 	v
Transit 	n
Transit camp 	n
Transition 	n
Transitive 	adj
Transitory 	adj
Translate 	v
Transliterate 	v
Translucent 	adj
Transmigrate 	v
Transmission 	n
Transmit 	v
Transmitter 	n
Transmogrify 	v
Transmute 	v
Transoceanic 	adj
Transom 	n
Transom window 	n
Transparency 	n
Transparent 	adj
Transpire 	v
Transponder 	n
Transportation 	n
Transporter 	n
Transporter bridge 	n
Transpose 	v
Transputer 	n
Transship 	v
Transubstantiation 	n
Transuranic 	adj
Transverse 	adj
Transvestite 	n
Trapdoor 	n
Trapeze 	n
Trapezium 	n
Trapezoid 	n
Trapper 	n
Trappings 	n
Trash can 	n
Trattoria 	n
Trauma 	n
Traumatic 	adj
Travel agency 	n
Traveled 	adj
Traveler 	n
Travelled 	adj
Traveller 	n
Travelling salesman 	n
Travelogue 	n
Travel-sick 	adj
Trawler 	n
Tray 	n
Treacherous 	adj
Treachery 	n
Treacle 	n
Treadle 	n
Treadmill 	n
Treadwheel 	n
Treason 	n
Treasonable 	adj
Treasure hunt 	n
Treasurer 	n
Treasure trove 	n
Treasury 	n
Treasury bench 	n
Treasury bill 	n
Treatise 	n
Treatment 	n
Treaty 	n
Treble chance 	n
Treble clef 	n
Treecreeper 	n
Tree-fern 	n
Tree line 	n
Tree ring 	n
Tree surgeon 	n
Treetop 	n
Trefoil 	n
Trek 	orig
Trellis 	n
Trematode 	n
Trembler 	n
Trembly 	adj
Tremendous 	adj
Tremolo 	n
Tremor 	n
Tremulous 	adj
Trenchant 	adj
Trench coat 	n
Trencher 	n
Trencherman 	n
Trench warfare 	n
Trend-setter 	n
Trendy 	colloq
Trepidation 	n
Tress 	n
Trestle 	n
Trews 	n
Tri- 	comb
Triad 	n
Trial 	n
Trial and error 	n
Trial run 	n
Triangle 	n
Triangulate 	v
Triassic 	geol
Triathlon 	n
Tribe 	n
Tribesman 	n
Tribology 	n
Tribulation 	n
Tribunal 	n
Tribune 	n
Tribute 	n
Trice 	n
Triceps 	n
Triceratops 	n
Trichinosis 	n
Trichology 	n
Trichromatic 	adj
Trickery 	n
Trickle charger 	n
Trickster 	n
Tricksy 	adj
Tricky 	adj
Tricolor 	n
Tricolour 	n
Tricot 	n
Tricycle 	n
Trident 	n
Tridentine 	adj
Tried  past and past	part
Triennial 	adj
Trier 	n
Trifling 	adj
Triforium 	n
Trig 	n
Trigger-happy 	adj
Trigonometry 	n
Trig point 	n
Trike 	n
Trilateral 	adj
Trilby 	n
Trilingual 	adj
Trillion 	n
Trilobite 	n
Trilogy 	n
Trimaran 	n
Trimeter 	n
Trimming 	n
Trinitrotoluene 	n
Trinity 	n
Trinity sunday 	n
Trinity term 	n
Trinket 	n
Trio 	n
Tripartite 	adj
Tripe 	n
Triple crown 	n
Triple jump 	n
Triplet 	n
Triplex 	adj
Tripod 	n
Tripos 	n
Tripper 	n
Triptych 	n
Trip-wire 	n
Trireme 	n
Trisect 	v
Trite 	adj
Tritium 	n
Triumphalism 	n
Triumphant 	adj
Triumvirate 	n
Trivalent 	adj
Trivet 	n
Trivia 	n
Trivial 	adj
Trivialize 	v
Trochee 	n
Trod  past and past	part
Trodden  past	part
Troglodyte 	n
Troika 	n
Trojan horse 	n
Trolley 	n
Trolley bus 	n
Trollop 	n
Trombone 	n
Trooper 	n
Troop-ship 	n
Trope 	n
Trophy 	n
Tropical 	adj
Troposphere 	n
Trot 	n
Troth 	n
Trotskyism 	n
Trotter 	n
Troubadour 	n
Troublemaker 	n
Troubleshooter 	n
Troublesome 	adj
Trough 	n
Trounce 	v
Troupe 	n
Trouper 	n
Trousers 	n
Trouser suit 	n
Trousseau 	n
Trout 	n
Trove 	n
Trowel 	n
Troy 	n
Truce 	n
Trucker 	n
Truculent 	adj
True-love 	n
True north 	n
Truffle 	n
Trug 	n
Truism 	n
Truly 	adv
Trump card 	n
Trumpet-call 	n
Truncate 	v
Truncheon 	n
Trundle 	v
Trunk 	n
Trunk call 	n
Trunk line 	n
Trunk road 	n
Trustee 	n
Trustful 	adj
Trusting 	adj
Trustworthy 	adj
Truth 	n
Truthful 	adj
Trying 	adj
Try-on 	n
Try-out 	n
Tryst 	n
Tsar 	n
Tsetse 	n
T-shirt 	n
T-square 	n
Tsunami 	n
Tt 	abbr
Tuba 	n
Tubby 	adj
Tuber 	n
Tubercle 	n
Tubercle bacillus 	n
Tubercular 	adj
Tuberculin 	n
Tuberculin-tested 	adj
Tuberculosis 	n
Tuberose 	n
Tuberous 	adj
Tubing 	n
Tub-thumper 	n
Tubular 	adj
Tubular bells 	n
Tubule 	n
Tuc 	abbr
Tuck-in 	n
Tuck shop 	n
Tudor 	adj
Tufa 	n
Tuff 	n
Tuffet 	n
Tuft 	n
Tugboat 	n
Tug of love 	n
Tug of war 	n
Tuition 	n
Tulip 	n
Tulip-tree 	n
Tulle 	n
Tum 	n
Tumbledown 	adj
Tumble-drier 	n
Tumbler 	n
Tumbrel 	n
Tumescent 	adj
Tumid 	adj
Tummy 	n
Tummy-button 	n
Tumor 	n
Tumour 	n
Tumult 	n
Tumultuous 	adj
Tumulus 	n
Tun 	n
Tuna 	n
Tundra 	n
Tuneful 	adj
Tuneless 	adj
Tuner 	n
Tungsten 	n
Tunic 	n
Tuning-fork 	n
Tunnel vision 	n
Tunny 	n
Tuppence 	n
Tuppenny 	adj
Tupperware 	n
Turban 	n
Turbid 	adj
Turbine 	n
Turbo 	n
Turbo- 	comb
Turbocharger 	n
Turbofan 	n
Turbojet 	n
Turboprop 	n
Turbot 	n
Turbulent 	adj
Turco- 	comb
Turd 	n
Tureen 	n
Turf accountant 	n
Turgescent 	adj
Turgid 	adj
Turk 	n
Turkey 	n
Turkeycock 	n
Turkish bath 	n
Turkish carpet 	n
Turkish coffee 	n
Turkish delight 	n
Turkish towel 	n
Turko- 	var
Turmeric 	n
Turmoil 	n
Turn-about 	n
Turn-buckle 	n
Turncoat 	n
Turner 	n
Turnery 	n
Turning 	n
Turning-circle 	n
Turning-point 	n
Turnip 	n
Turnip-top 	n
Turnkey 	n
Turn-off 	n
Turn-on 	n
Turnout 	n
Turnover 	n
Turnpike 	n
Turn-round 	n
Turnstile 	n
Turntable 	n
Turn-up 	n
Turpentine 	n
Turpentine substitute 	n
Turpitude 	n
Turps 	n
Turret 	n
Turtle 	n
Turtle-dove 	n
Turtle-neck 	n
Tusk 	n
Tussock 	n
Tut 	var
Tutelage 	n
Tutelary 	adj
Tutti 	mus
Tutti-frutti 	n
Tutu 	n
Tux 	n
Tuxedo 	n
Tv 	abbr
Tvei 	abbr
Twaddle 	n
Twain 	adj
Twat 	n
Twee 	adj
Tweed 	n
Tweedy 	adj
Tweeter 	n
Tweezers 	n
Twelfth 	adj
Twelfth night 	n
Twelve 	adj
Twelvefold 	adj
Twelvemonth 	n
Twenty 	adj
Twenty-twenty vision 	n
Twerp 	n
Twice 	adv
Twilight 	n
Twilight zone 	n
Twilit 	adj
Twill 	n
Twin bed 	n
Twin-engined 	adj
Twinge 	n
Twin set 	n
Twin town 	n
Twirp 	var
Twister 	n
Twitcher 	n
Two 	adj
Two-bit 	attrib
Two-dimensional 	adj
Two-edged 	adj
Two-faced 	adj
Twofold 	adj
Two-handed 	adj
Twopence 	n
Twopenny 	attrib
Twopenny-halfpenny 	attrib
Twosome 	n
Two-step 	n
Two-time 	v
Two-tone 	adj
Two-way 	adj
Two-way mirror 	n
Tycoon 	n
Tying 	pres
Tyke 	n
Tympani 	var
Tympanum 	n
Tynwald 	n
Typecast 	v
Typeface 	n
Typescript 	n
Typesetter 	n
Typewriter 	n
Typewritten 	adj
Typhoid 	n
Typhoon 	n
Typhus 	n
Typical 	adj
Typify 	v
Typist 	n
Typo 	n
Typography 	n
Tyrannical 	adj
Tyrannize 	v
Tyrannosaurus 	n
Tyranny 	n
Tyrant 	n
Tyre 	n
Tyro 	var
Tzatziki 	n
Ubiquitous 	adj
U-boat 	n
Ucca 	abbr
Uda 	abbr
Udder 	n
Udi 	abbr
Udr 	abbr
Uefa 	abbr
Ufo 	n
Ugh 	int
Ugli 	n
Uglify 	v
Ugly 	adj
Ugly customer 	n
Ugly duckling 	n
Uhf 	abbr
Uh-huh 	int
Uht 	abbr
Uk 	abbr
Ukulele 	n
Ulcer 	n
Ulcerate 	v
Ullage 	n
Ulna 	n
Ulster 	n
Ulsterman 	n
Ulterior 	adj
Ultimatum 	n
Ultimo 	adj
Ultra- 	comb
Ultra-high 	adj
Ultramicroscopic 	adj
Ultrasonic 	adj
Ultrasonics 	n
Ultrasound 	n
Ultraviolet 	adj
Ultra vires 	adv
Ululate 	v
Um 	int
Umbel 	n
Umbelliferous 	adj
Umbilical 	adj
